Conn_id, Client_ip, Server_ip,Ip_protocol ,Udp_client_port,server,Tran_id ,Start_time ,num_inbound_packets_in_range,num_oubound_packets_in_range,max_packet_size_inbound,min_packet_size_inbound ,max_diff_time_inbound_threshold, min_diff_time_inbound_threshold, RTT
41,192.168.0.0,82.166.0.0,17,46754,0,24,07:45:52,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,25,07:45:52,1418,115,1250,681,0.16898,0.000001,0.004693
41,192.168.0.0,82.166.0.0,17,46754,0,26,07:45:55,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,27,07:45:55,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,28,07:45:55,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,29,07:45:55,1495,117,1250,665,0.248805,0.000001,0.004497
41,192.168.0.0,82.166.0.0,17,46754,0,30,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,31,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,32,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,33,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,34,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,35,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,36,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,37,07:46:04,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,38,07:46:04,2030,167,1250,576,0.205454,0.000001,0.004645
41,192.168.0.0,82.166.0.0,17,46754,0,39,07:46:12,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,40,07:46:12,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,41,07:46:12,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,42,07:46:12,2080,100,1250,773,0.007492,0.000001,0.004738
41,192.168.0.0,82.166.0.0,17,46754,0,43,07:46:19,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,44,07:46:19,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,45,07:46:19,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,46,07:46:19,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,47,07:46:19,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,48,07:46:20,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,49,07:46:20,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,50,07:46:20,0,1,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,51,07:46:22,0,0,0,0,0,0,-1
41,192.168.0.0,82.166.0.0,17,46754,0,52,07:46:24,0,1,0,0,0,0,-1
42,192.168.0.0,82.166.0.0,17,34756,0,0,07:47:49,1303,116,1250,1236,0.011119,0.000001,0.004632
43,192.168.0.0,82.166.0.0,17,55765,0,0,07:23:11,563,40,1250,905,0.008815,0.000001,0.004401
43,192.168.0.0,82.166.0.0,17,55765,0,1,07:23:21,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,2,07:23:21,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,3,07:23:21,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,4,07:23:21,2176,116,1250,630,0.004409,0.000001,0.004805
43,192.168.0.0,82.166.0.0,17,55765,0,5,07:23:34,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,6,07:23:34,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,7,07:23:34,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,8,07:23:34,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,9,07:23:34,0,0,0,0,0,0,-1
43,192.168.0.0,82.166.0.0,17,55765,0,10,07:23:34,1087,63,1250,1250,0.018372,0.000001,0.139207
44,192.168.0.0,82.166.0.0,17,58810,0,0,07:43:37,4,0,1250,1250,0.00001,0.000002,0.006325
44,192.168.0.0,82.166.0.0,17,58810,0,1,07:43:37,2,16,1250,530,0.009801,0.009801,0.012577
44,192.168.0.0,82.166.0.0,17,58810,0,2,07:43:39,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,3,07:43:39,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,4,07:43:39,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,5,07:43:39,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,6,07:43:39,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,7,07:43:39,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,8,07:43:39,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,9,07:43:39,902,108,1250,1144,0.017724,0.000001,0.003431
44,192.168.0.0,82.166.0.0,17,58810,0,10,07:43:43,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,11,07:43:43,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,12,07:43:43,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,13,07:43:43,1687,123,1250,891,0.109765,0,0.003863
44,192.168.0.0,82.166.0.0,17,58810,0,14,07:43:52,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,15,07:43:52,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,16,07:43:52,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,17,07:43:52,1681,93,1250,1246,0.007173,0.000001,0.003894
44,192.168.0.0,82.166.0.0,17,58810,0,18,07:43:59,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,19,07:43:59,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,20,07:43:59,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,21,07:43:59,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,22,07:43:59,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,23,07:43:59,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,24,07:43:59,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,25,07:44:00,0,1,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,26,07:44:01,0,0,0,0,0,0,-1
44,192.168.0.0,82.166.0.0,17,58810,0,27,07:44:03,0,1,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,0,08:14:04,4075,275,1250,530,0.134963,0.000001,0.003633
45,192.168.0.0,212.143.0.0,17,51334,0,1,08:14:05,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,2,08:14:05,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,3,08:14:05,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,4,08:14:05,4238,295,1250,1048,0.275959,0.000001,0.00267
45,192.168.0.0,212.143.0.0,17,51334,0,5,08:14:10,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,6,08:14:10,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,7,08:14:10,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,8,08:14:10,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,9,08:14:10,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,10,08:14:10,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,11,08:14:10,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,12,08:14:10,0,1,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,13,08:14:12,0,0,0,0,0,0,-1
45,192.168.0.0,212.143.0.0,17,51334,0,14,08:14:14,0,1,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,0,07:50:57,5,5,1250,530,0.013256,0.000002,0.006887
46,192.168.0.0,82.166.0.0,17,40868,0,1,07:51:07,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,2,07:51:07,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,3,07:51:07,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,4,07:51:07,1467,128,1250,1216,0.014572,0.000001,0.004619
46,192.168.0.0,82.166.0.0,17,40868,0,5,07:51:15,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,6,07:51:15,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,7,07:51:15,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,8,07:51:15,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,9,07:51:15,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,10,07:51:15,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,11,07:51:16,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,12,07:51:16,0,1,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,13,07:51:18,0,0,0,0,0,0,-1
46,192.168.0.0,82.166.0.0,17,40868,0,14,07:51:20,0,1,0,0,0,0,-1
47,192.168.0.0,212.143.0.0,17,53373,0,0,08:12:18,4,4,1250,1250,0.000006,0.000002,0.005922
47,192.168.0.0,212.143.0.0,17,53373,0,1,08:12:18,0,0,0,0,0,0,-1
47,192.168.0.0,212.143.0.0,17,53373,0,2,08:12:18,0,0,0,0,0,0,-1
47,192.168.0.0,212.143.0.0,17,53373,0,3,08:12:18,0,0,0,0,0,0,-1
47,192.168.0.0,212.143.0.0,17,53373,0,4,08:12:18,401,65,1250,530,0.033177,0.000001,0.000308
47,192.168.0.0,212.143.0.0,17,53373,0,5,08:12:18,14,0,1250,1250,0.000125,0.000002,0.001277
47,192.168.0.0,212.143.0.0,17,53373,0,6,08:12:18,1395,79,1250,979,0.221161,0.000001,0.003499
48,192.168.0.0,82.166.0.0,17,59906,0,0,08:08:42,0,1,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,1,08:08:42,4,0,1250,1250,0.000013,0.000002,0.000646
48,192.168.0.0,82.166.0.0,17,59906,0,2,08:08:42,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,3,08:08:42,0,2,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,4,08:08:42,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,5,08:08:42,4,7,1250,530,0.027742,0.000004,0.002071
48,192.168.0.0,82.166.0.0,17,59906,0,6,08:08:42,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,7,08:08:42,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,8,08:08:42,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,9,08:08:42,2064,201,1250,633,0.288279,0.000001,0.004002
48,192.168.0.0,82.166.0.0,17,59906,0,10,08:08:44,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,11,08:08:44,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,12,08:08:44,17,0,1250,1246,0.002011,0.000002,0.001473
48,192.168.0.0,82.166.0.0,17,59906,0,13,08:08:44,1383,124,1250,907,0.189547,0.000001,0.000051
48,192.168.0.0,82.166.0.0,17,59906,0,14,08:08:45,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,15,08:08:45,24,0,1250,1246,0.002104,0.000001,0.003535
48,192.168.0.0,82.166.0.0,17,59906,0,16,08:08:45,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,17,08:08:45,1449,114,1250,847,0.201553,0.000001,0.000131
48,192.168.0.0,82.166.0.0,17,59906,0,18,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,19,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,20,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,21,08:08:46,1332,96,1250,966,0.135664,0.000001,0.00467
48,192.168.0.0,82.166.0.0,17,59906,0,22,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,23,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,24,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,25,08:08:46,709,46,1250,1250,0.009439,0.000001,0.003327
48,192.168.0.0,82.166.0.0,17,59906,0,26,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,27,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,28,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,29,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,30,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,31,08:08:46,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,32,08:08:47,0,0,0,0,0,0,-1
48,192.168.0.0,82.166.0.0,17,59906,0,33,08:08:47,143,13,1250,1246,0.002833,0.000001,0.003728
49,192.168.0.0,194.90.0.0,17,49731,0,0,07:37:16,4,1,1250,1250,0.000007,0.000001,0.009615
49,192.168.0.0,194.90.0.0,17,49731,0,1,07:37:16,1,3,530,530,0,0,0.009203
49,192.168.0.0,194.90.0.0,17,49731,0,2,07:37:25,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,3,07:37:25,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,4,07:37:25,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,5,07:37:25,2256,149,1250,510,0.592315,0.000001,0.003813
49,192.168.0.0,194.90.0.0,17,49731,0,6,07:37:35,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,7,07:37:35,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,8,07:37:35,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,9,07:37:35,2385,167,1250,609,0.15653,0.000001,0.003768
49,192.168.0.0,194.90.0.0,17,49731,0,10,07:37:45,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,11,07:37:45,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,12,07:37:45,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,13,07:37:45,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,14,07:37:45,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,15,07:37:45,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,16,07:37:45,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,17,07:37:46,0,1,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,18,07:37:47,0,0,0,0,0,0,-1
49,192.168.0.0,194.90.0.0,17,49731,0,19,07:37:49,0,1,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,0,08:00:39,1,1,1250,1250,0,0,0.003873
50,192.168.0.0,82.166.0.0,17,53932,0,1,08:00:39,0,2,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,2,08:00:39,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,3,08:00:39,178,21,1250,1250,0.362731,0.000001,0.003926
50,192.168.0.0,82.166.0.0,17,53932,0,4,08:00:40,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,5,08:00:40,108,17,1250,928,0.507831,0.000001,0.359243
50,192.168.0.0,82.166.0.0,17,53932,0,6,08:00:41,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,7,08:00:41,57,6,1250,1239,0.014772,0.000001,0.092532
50,192.168.0.0,82.166.0.0,17,53932,0,8,08:00:42,24,1,1250,1250,0.005877,0.000001,0.002227
50,192.168.0.0,82.166.0.0,17,53932,0,9,08:00:42,1324,104,1250,831,0.281906,0.000001,0.000535
50,192.168.0.0,82.166.0.0,17,53932,0,10,08:00:43,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,11,08:00:43,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,12,08:00:43,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,13,08:00:43,1450,114,1250,1246,0.210653,0.000001,0.00341
50,192.168.0.0,82.166.0.0,17,53932,0,14,08:00:44,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,15,08:00:44,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,16,08:00:44,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,17,08:00:44,1497,131,1250,565,0.218086,0.000001,0.003738
50,192.168.0.0,82.166.0.0,17,53932,0,18,08:00:56,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,19,08:00:56,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,20,08:00:56,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,21,08:00:56,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,22,08:00:56,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,23,08:00:56,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,24,08:00:57,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,25,08:00:57,0,1,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,26,08:00:58,0,0,0,0,0,0,-1
50,192.168.0.0,82.166.0.0,17,53932,0,27,08:01:00,0,1,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,0,08:19:19,5,6,1250,530,0.047829,0.000005,0.005666
51,192.168.0.0,212.143.0.0,17,46429,0,1,08:19:20,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,2,08:19:20,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,3,08:19:20,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,4,08:19:20,4216,293,1250,586,0.148117,0.000001,0.003621
51,192.168.0.0,212.143.0.0,17,46429,0,5,08:19:22,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,6,08:19:22,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,7,08:19:22,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,8,08:19:22,4240,325,1250,1246,0.317113,0.000001,0.003924
51,192.168.0.0,212.143.0.0,17,46429,0,9,08:19:35,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,10,08:19:35,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,11,08:19:35,0,0,0,0,0,0,-1
51,192.168.0.0,212.143.0.0,17,46429,0,12,08:19:35,4169,299,1250,572,0.148611,0.000001,0.003881
52,192.168.0.0,194.90.0.0,17,51767,0,0,07:38:41,0,1,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,1,07:38:41,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,2,07:38:41,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,3,07:38:41,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,4,07:38:41,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,5,07:38:42,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,6,07:38:42,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,7,07:38:42,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,8,07:38:43,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,9,07:38:44,2458,273,1250,835,0.377516,0.000001,0.004132
52,192.168.0.0,194.90.0.0,17,51767,0,10,07:38:48,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,11,07:38:48,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,12,07:38:48,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,13,07:38:48,2174,208,1250,1070,0.511036,0.000001,0.003446
52,192.168.0.0,194.90.0.0,17,51767,0,14,07:38:51,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,15,07:38:51,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,16,07:38:51,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,17,07:38:51,2268,177,1250,1250,0.429007,0.000001,0.003684
52,192.168.0.0,194.90.0.0,17,51767,0,18,07:38:58,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,19,07:38:58,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,20,07:38:58,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,21,07:38:58,1894,126,1250,774,0.009312,0.000001,0.003672
52,192.168.0.0,194.90.0.0,17,51767,0,22,07:39:06,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,23,07:39:06,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,24,07:39:06,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,25,07:39:06,1964,141,1250,552,0.032796,0.000001,0.003702
52,192.168.0.0,194.90.0.0,17,51767,0,26,07:39:14,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,27,07:39:14,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,28,07:39:14,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,29,07:39:14,1699,98,1250,906,0.011133,0.000001,0.003537
52,192.168.0.0,194.90.0.0,17,51767,0,30,07:39:19,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,31,07:39:19,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,32,07:39:19,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,33,07:39:19,1921,132,1250,1021,0.151742,0.000001,0.003516
52,192.168.0.0,194.90.0.0,17,51767,0,34,07:39:29,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,35,07:39:29,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,36,07:39:29,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,37,07:39:29,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,38,07:39:29,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,39,07:39:29,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,40,07:39:29,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,41,07:39:30,0,1,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,42,07:39:31,0,0,0,0,0,0,-1
52,192.168.0.0,194.90.0.0,17,51767,0,43,07:39:33,0,1,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,0,08:00:03,4,1,1250,1250,0.00001,0.000002,0.00675
53,192.168.0.0,82.166.0.0,17,39969,0,1,08:00:03,1,0,1250,1250,0,0,0.003931
53,192.168.0.0,82.166.0.0,17,39969,0,2,08:00:03,1,6,530,530,0,0,0.003281
53,192.168.0.0,82.166.0.0,17,39969,0,3,08:00:10,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,4,08:00:10,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,5,08:00:10,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,6,08:00:10,1095,102,1250,1146,0.018539,0.000001,0.003762
53,192.168.0.0,82.166.0.0,17,39969,0,7,08:00:19,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,8,08:00:19,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,9,08:00:19,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,10,08:00:19,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,11,08:00:19,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,12,08:00:20,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,13,08:00:20,0,1,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,14,08:00:22,0,0,0,0,0,0,-1
53,192.168.0.0,82.166.0.0,17,39969,0,15,08:00:23,0,1,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,0,07:59:30,4,4,1250,1250,0.000011,0.000001,0.005085
54,192.168.0.0,82.166.0.0,17,34980,0,1,07:59:30,1,1,530,530,0,0,0.001226
54,192.168.0.0,82.166.0.0,17,34980,0,2,07:59:30,0,4,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,3,07:59:30,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,4,07:59:30,1148,117,1250,985,0.010434,0.000001,0.004517
54,192.168.0.0,82.166.0.0,17,34980,0,5,07:59:30,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,6,07:59:30,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,7,07:59:30,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,8,07:59:30,618,37,1250,742,0.007023,0.000001,0.002461
54,192.168.0.0,82.166.0.0,17,34980,0,9,07:59:38,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,10,07:59:38,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,11,07:59:38,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,12,07:59:38,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,13,07:59:38,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,14,07:59:38,0,0,0,0,0,0,-1
